"name";"chromosome";"value";"description";"seq_region_start";"seq_region_end";"seq_region_strand";"biotype";"stable_id"
"AFF1";"2";"NULL";"AF4/FMR2 family member 1 [Source:HGNC Symbol;Acc:HGNC:7135]";"10507549";"10546409";"1";"protein_coding";"ENSLOCG00000004025"
"ENSLOCG00000004068";"2";"NULL";"NULL";"10554029";"10591340";"-1";"protein_coding";"ENSLOCG00000004068"
"ENSLOCG00000004091";"2";"NULL";"NULL";"10585012";"10587179";"-1";"protein_coding";"ENSLOCG00000004091"
"ENSLOCG00000004104";"2";"NULL";"NULL";"10594351";"10600611";"-1";"protein_coding";"ENSLOCG00000004104"
"klhl8";"2";"NULL";"kelch-like family member 8 [Source:ZFIN;Acc:ZDB-GENE-070209-226]";"10613567";"10633861";"-1";"protein_coding";"ENSLOCG00000004119"
"ENSLOCG00000004147";"2";"NULL";"uncharacterized protein At2g34460, chloroplastic-like [Source:NCBI gene;Acc:102696747]";"10646504";"10648960";"-1";"protein_coding";"ENSLOCG00000004147"
"sdad1";"2";"NULL";"SDA1 domain containing 1 [Source:ZFIN;Acc:ZDB-GENE-021213-1]";"10651968";"10668490";"1";"protein_coding";"ENSLOCG00000004170"
"NAAA";"2";"NULL";"N-acylethanolamine acid amidase [Source:HGNC Symbol;Acc:HGNC:736]";"10669127";"10688680";"1";"protein_coding";"ENSLOCG00000004186"
"SLC10A6";"2";"NULL";"solute carrier family 10 member 6 [Source:HGNC Symbol;Acc:HGNC:30603]";"10699311";"10711169";"1";"protein_coding";"ENSLOCG00000004197"
"ccdc125";"2";"NULL";"coiled-coil domain containing 125 [Source:ZFIN;Acc:ZDB-GENE-060526-104]";"10710883";"10725910";"-1";"protein_coding";"ENSLOCG00000004213"
"rad17";"2";"NULL";"RAD17 checkpoint clamp loader component [Source:ZFIN;Acc:ZDB-GENE-040718-409]";"10731691";"10746587";"-1";"protein_coding";"ENSLOCG00000004231"
"AK6";"2";"NULL";"adenylate kinase 6 [Source:HGNC Symbol;Acc:HGNC:49151]";"10746444";"10754174";"1";"protein_coding";"ENSLOCG00000004249"
"marveld2a";"2";"NULL";"MARVEL domain containing 2a [Source:ZFIN;Acc:ZDB-GENE-050411-59]";"10759260";"10772933";"1";"protein_coding";"ENSLOCG00000004274"
"OCLN (1 of many)";"2";"NULL";"occludin [Source:HGNC Symbol;Acc:HGNC:8104]";"10776970";"10784893";"1";"protein_coding";"ENSLOCG00000004288"
"OCLN (1 of many)";"2";"NULL";"occludin [Source:HGNC Symbol;Acc:HGNC:8104]";"10788041";"10806614";"1";"protein_coding";"ENSLOCG00000004307"
"gtf2h2";"2";"NULL";"general transcription factor IIH, polypeptide 2 [Source:ZFIN;Acc:ZDB-GENE-030131-1959]";"10808552";"10819596";"1";"protein_coding";"ENSLOCG00000004339"
"erap1b";"2";"NULL";"endoplasmic reticulum aminopeptidase 1b [Source:ZFIN;Acc:ZDB-GENE-040426-934]";"10820954";"10839941";"-1";"protein_coding";"ENSLOCG00000004362"
"si:ch211-214j8.1";"2";"NULL";"si:ch211-214j8.1 [Source:ZFIN;Acc:ZDB-GENE-060526-100]";"10844119";"10864419";"1";"protein_coding";"ENSLOCG00000004396"
"pigo";"2";"NULL";"phosphatidylinositol glycan anchor biosynthesis, class O [Source:ZFIN;Acc:ZDB-GENE-091204-80]";"10871078";"10884198";"-1";"protein_coding";"ENSLOCG00000004414"
"stoml2";"2";"NULL";"stomatin (EPB72)-like 2 [Source:ZFIN;Acc:ZDB-GENE-040426-1139]";"10887349";"10896319";"-1";"protein_coding";"ENSLOCG00000004431"
"fam214b";"2";"NULL";"family with sequence similarity 214 member B [Source:ZFIN;Acc:ZDB-GENE-060526-330]";"10909365";"10918393";"-1";"protein_coding";"ENSLOCG00000004450"
"UNC13B";"2";"NULL";"unc-13 homolog B [Source:HGNC Symbol;Acc:HGNC:12566]";"10980741";"11231729";"1";"protein_coding";"ENSLOCG00000004466"
"atp8b5a";"2";"NULL";"ATPase phospholipid transporting 8B5a [Source:ZFIN;Acc:ZDB-GENE-060531-48]";"11266646";"11301240";"1";"protein_coding";"ENSLOCG00000004524"
"rusc2";"2";"NULL";"RUN and SH3 domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-060526-131]";"11337643";"11354345";"1";"protein_coding";"ENSLOCG00000004546"
"fam166b";"2";"NULL";"family with sequence similarity 166 member B [Source:ZFIN;Acc:ZDB-GENE-070209-41]";"11360125";"11367200";"-1";"protein_coding";"ENSLOCG00000004574"
"ENSLOCG00000004585";"2";"NULL";"NULL";"11382703";"11384712";"-1";"protein_coding";"ENSLOCG00000004585"
"ENSLOCG00000004609";"2";"NULL";"NULL";"11401950";"11404885";"-1";"protein_coding";"ENSLOCG00000004609"
"phf24";"2";"NULL";"PHD finger protein 24 [Source:ZFIN;Acc:ZDB-GENE-091204-154]";"11518456";"11566547";"1";"protein_coding";"ENSLOCG00000004626"
"ela3l";"2";"NULL";"elastase 3 like [Source:ZFIN;Acc:ZDB-GENE-060710-2]";"11591616";"11599967";"1";"protein_coding";"ENSLOCG00000004644"
"ENSLOCG00000004686";"2";"NULL";"uncharacterized LOC107079250 [Source:NCBI gene;Acc:107079250]";"11613735";"11628409";"1";"protein_coding";"ENSLOCG00000004686"
"ENSLOCG00000004696";"2";"NULL";"receptor-type tyrosine-protein phosphatase mu-like [Source:NCBI gene;Acc:102697924]";"11634219";"11651998";"1";"protein_coding";"ENSLOCG00000004696"
"dnai1.2";"2";"NULL";"dynein, axonemal, intermediate chain 1, paralog 2 [Source:ZFIN;Acc:ZDB-GENE-070112-1302]";"11712931";"11759669";"-1";"protein_coding";"ENSLOCG00000004708"
"fam219ab";"2";"NULL";"family with sequence similarity 219 member Ab [Source:ZFIN;Acc:ZDB-GENE-050522-213]";"11761985";"11802920";"1";"protein_coding";"ENSLOCG00000004732"
"si:dkey-201c13.2";"2";"NULL";"si:dkey-201c13.2 [Source:ZFIN;Acc:ZDB-GENE-060526-243]";"11802738";"11802920";"-1";"protein_coding";"ENSLOCG00000017521"
"zgc:109965";"2";"NULL";"zgc:109965 [Source:ZFIN;Acc:ZDB-GENE-050913-21]";"11813937";"11832864";"1";"protein_coding";"ENSLOCG00000004742"
"si:ch211-117c19.1";"2";"NULL";"si:ch211-117c19.1 [Source:ZFIN;Acc:ZDB-GENE-060526-15]";"11841155";"11851559";"1";"protein_coding";"ENSLOCG00000004772"
"ENSLOCG00000017522";"2";"NULL";"NULL";"12444532";"12444810";"1";"protein_coding";"ENSLOCG00000017522"
"celf4";"2";"NULL";"CUGBP, Elav-like family member 4 [Source:ZFIN;Acc:ZDB-GENE-040718-300]";"12582319";"12623697";"1";"protein_coding";"ENSLOCG00000004792"
"ENSLOCG00000004807";"2";"NULL";"NULL";"12669531";"12691191";"-1";"protein_coding";"ENSLOCG00000004807"
"tpgs2";"2";"NULL";"tubulin polyglutamylase complex subunit 2 [Source:ZFIN;Acc:ZDB-GENE-040704-49]";"12691577";"12699825";"1";"protein_coding";"ENSLOCG00000004820"
"zgc:64106";"2";"NULL";"zgc:64106 [Source:ZFIN;Acc:ZDB-GENE-040426-1370]";"12700617";"12709427";"1";"protein_coding";"ENSLOCG00000004832"
"ENSLOCG00000004846";"2";"NULL";"uncharacterized LOC102682622 [Source:NCBI gene;Acc:102682622]";"12721872";"12724423";"-1";"protein_coding";"ENSLOCG00000004846"
"ENSLOCG00000004860";"2";"NULL";"NOP56 ribonucleoprotein [Source:NCBI gene;Acc:102682823]";"12728596";"12739466";"1";"protein_coding";"ENSLOCG00000004860"
"ubap2a";"2";"NULL";"ubiquitin associated protein 2a [Source:ZFIN;Acc:ZDB-GENE-070424-16]";"12745151";"12775236";"-1";"protein_coding";"ENSLOCG00000004894"
"dcaf12";"2";"NULL";"DDB1 and CUL4 associated factor 12 [Source:ZFIN;Acc:ZDB-GENE-061013-363]";"12796626";"12809120";"-1";"protein_coding";"ENSLOCG00000004915"
"ubap1";"2";"NULL";"ubiquitin associated protein 1 [Source:ZFIN;Acc:ZDB-GENE-040426-950]";"12818444";"12827341";"-1";"protein_coding";"ENSLOCG00000004937"
"ENSLOCG00000004951";"2";"NULL";"kinesin family member 24 [Source:NCBI gene;Acc:102683428]";"12840724";"12859950";"-1";"protein_coding";"ENSLOCG00000004951"
"nudt2";"2";"NULL";"nudix (nucleoside diphosphate linked moiety X)-type motif 2 [Source:ZFIN;Acc:ZDB-GENE-040718-7]";"12893068";"12895292";"1";"protein_coding";"ENSLOCG00000004965"
"UBE2R2";"2";"NULL";"ubiquitin conjugating enzyme E2 R2 [Source:HGNC Symbol;Acc:HGNC:19907]";"12903105";"12933772";"-1";"protein_coding";"ENSLOCG00000004975"
"nol6";"2";"NULL";"nucleolar protein 6 (RNA-associated) [Source:ZFIN;Acc:ZDB-GENE-030131-6294]";"12938613";"12965436";"1";"protein_coding";"ENSLOCG00000004991"
"aqp3b";"2";"NULL";"aquaporin 3b [Source:ZFIN;Acc:ZDB-GENE-040724-66]";"12986316";"12999922";"1";"protein_coding";"ENSLOCG00000005015"
"si:dkey-245n4.2";"2";"NULL";"si:dkey-245n4.2 [Source:ZFIN;Acc:ZDB-GENE-141216-258]";"13042828";"13045954";"-1";"protein_coding";"ENSLOCG00000005052"
"ENSLOCG00000005065";"2";"NULL";"chromosome LG2 open reading frame, human C2orf81 [Source:NCBI gene;Acc:107079206]";"13060680";"13067602";"-1";"protein_coding";"ENSLOCG00000005065"
"ENSLOCG00000005080";"2";"NULL";"NULL";"13060680";"13065495";"1";"protein_coding";"ENSLOCG00000005080"
"WDR54";"2";"NULL";"WD repeat domain 54 [Source:HGNC Symbol;Acc:HGNC:25770]";"13075290";"13079272";"1";"protein_coding";"ENSLOCG00000005095"
"rhobtb4";"2";"NULL";"Rho related BTB domain containing 4 [Source:ZFIN;Acc:ZDB-GENE-060315-11]";"13088649";"13114056";"-1";"protein_coding";"ENSLOCG00000005114"
"si:dkey-40c11.2";"2";"NULL";"si:dkey-40c11.2 [Source:ZFIN;Acc:ZDB-GENE-060526-300]";"13198239";"13248214";"1";"protein_coding";"ENSLOCG00000005134"
"ENSLOCG00000005151";"2";"NULL";"uncharacterized LOC102685031 [Source:NCBI gene;Acc:102685031]";"13268409";"13271921";"1";"protein_coding";"ENSLOCG00000005151"
"rtkn2b";"2";"NULL";"rhotekin 2b [Source:ZFIN;Acc:ZDB-GENE-040912-64]";"13289809";"13321944";"-1";"protein_coding";"ENSLOCG00000005167"
"zfyve16";"2";"NULL";"zinc finger, FYVE domain containing 16 [Source:ZFIN;Acc:ZDB-GENE-091116-62]";"13468068";"13498992";"1";"protein_coding";"ENSLOCG00000005189"
"fam151b";"2";"NULL";"family with sequence similarity 151 member B [Source:ZFIN;Acc:ZDB-GENE-040801-38]";"13501992";"13507242";"1";"protein_coding";"ENSLOCG00000005204"
"ankrd34ba";"2";"NULL";"ankyrin repeat domain 34Ba [Source:ZFIN;Acc:ZDB-GENE-091118-17]";"13513486";"13515084";"-1";"protein_coding";"ENSLOCG00000017523"
"dhfr";"2";"NULL";"dihydrofolate reductase [Source:ZFIN;Acc:ZDB-GENE-010406-5]";"13528236";"13546192";"-1";"protein_coding";"ENSLOCG00000005217"
"msh3";"2";"NULL";"mutS homolog 3 (E. coli) [Source:ZFIN;Acc:ZDB-GENE-060526-307]";"13545226";"13662913";"1";"protein_coding";"ENSLOCG00000005233"
"rasgrf2b";"2";"NULL";"Ras protein-specific guanine nucleotide-releasing factor 2b [Source:ZFIN;Acc:ZDB-GENE-060504-1]";"13677033";"13781535";"1";"protein_coding";"ENSLOCG00000005270"
"ckmt2b";"2";"NULL";"creatine kinase, mitochondrial 2b (sarcomeric) [Source:ZFIN;Acc:ZDB-GENE-040426-1654]";"13790049";"13802731";"1";"protein_coding";"ENSLOCG00000005314"
"zcchc9";"2";"NULL";"zinc finger, CCHC domain containing 9 [Source:ZFIN;Acc:ZDB-GENE-031030-9]";"13812316";"13824267";"1";"protein_coding";"ENSLOCG00000005331"
"ACOT12";"2";"NULL";"acyl-CoA thioesterase 12 [Source:HGNC Symbol;Acc:HGNC:24436]";"13821800";"13847201";"-1";"protein_coding";"ENSLOCG00000005352"
"gfm2";"2";"NULL";"G elongation factor, mitochondrial 2 [Source:ZFIN;Acc:ZDB-GENE-060201-3]";"13875444";"13891811";"-1";"protein_coding";"ENSLOCG00000005368"
"nsa2";"2";"NULL";"NSA2 ribosome biogenesis homolog (S. cerevisiae) [Source:ZFIN;Acc:ZDB-GENE-030131-488]";"13891847";"13897230";"1";"protein_coding";"ENSLOCG00000005380"
"fam169aa";"2";"NULL";"family with sequence similarity 169 member Aa [Source:ZFIN;Acc:ZDB-GENE-060825-117]";"13903098";"13929115";"-1";"protein_coding";"ENSLOCG00000005396"
"gcnt4a";"2";"NULL";"glucosaminyl (N-acetyl) transferase 4a [Source:ZFIN;Acc:ZDB-GENE-030131-3231]";"13974590";"13975876";"-1";"protein_coding";"ENSLOCG00000017524"
"ENSLOCG00000005414";"2";"NULL";"NULL";"13981832";"14004523";"-1";"protein_coding";"ENSLOCG00000005414"
"hmgcra";"2";"NULL";"3-hydroxy-3-methylglutaryl-CoA reductase a [Source:ZFIN;Acc:ZDB-GENE-040401-2]";"14040923";"14053339";"1";"protein_coding";"ENSLOCG00000005433"
"cert1a";"2";"NULL";"ceramide transporter 1a [Source:ZFIN;Acc:ZDB-GENE-080724-10]";"14059907";"14116539";"-1";"protein_coding";"ENSLOCG00000005451"
"polk";"2";"NULL";"polymerase (DNA directed) kappa [Source:ZFIN;Acc:ZDB-GENE-060526-137]";"14117672";"14148164";"1";"protein_coding";"ENSLOCG00000005477"
"ankdd1b";"2";"NULL";"ankyrin repeat and death domain containing 1B [Source:ZFIN;Acc:ZDB-GENE-060526-136]";"14150799";"14171199";"1";"protein_coding";"ENSLOCG00000005494"
"poc5";"2";"NULL";"POC5 centriolar protein homolog (Chlamydomonas) [Source:ZFIN;Acc:ZDB-GENE-060526-135]";"14167564";"14184172";"-1";"protein_coding";"ENSLOCG00000005510"
"sv2ca";"2";"NULL";"synaptic vesicle glycoprotein 2Ca [Source:ZFIN;Acc:ZDB-GENE-060526-233]";"14252483";"14360822";"1";"protein_coding";"ENSLOCG00000005520"
"iqgap2";"2";"NULL";"IQ motif containing GTPase activating protein 2 [Source:ZFIN;Acc:ZDB-GENE-030131-2878]";"14413341";"14475838";"1";"protein_coding";"ENSLOCG00000005540"
"f2rl2";"2";"NULL";"coagulation factor II (thrombin) receptor-like 2 [Source:ZFIN;Acc:ZDB-GENE-110127-4]";"14433241";"14434344";"-1";"protein_coding";"ENSLOCG00000017525"
"F2R (1 of many)";"2";"NULL";"coagulation factor II thrombin receptor [Source:HGNC Symbol;Acc:HGNC:3537]";"14483535";"14484683";"1";"protein_coding";"ENSLOCG00000017526"
"F2R (1 of many)";"2";"NULL";"coagulation factor II thrombin receptor [Source:HGNC Symbol;Acc:HGNC:3537]";"14508217";"14509221";"1";"protein_coding";"ENSLOCG00000017527"
"ENSLOCG00000017528";"2";"NULL";"NULL";"14520611";"14521630";"1";"protein_coding";"ENSLOCG00000017528"
"F2RL1 (1 of many)";"2";"NULL";"F2R like trypsin receptor 1 [Source:HGNC Symbol;Acc:HGNC:3538]";"14539719";"14541766";"1";"protein_coding";"ENSLOCG00000005575"
"F2RL1 (1 of many)";"2";"NULL";"F2R like trypsin receptor 1 [Source:HGNC Symbol;Acc:HGNC:3538]";"14543154";"14550031";"1";"protein_coding";"ENSLOCG00000005593"
"ch25hl2";"2";"NULL";"cholesterol 25-hydroxylase like 2 [Source:ZFIN;Acc:ZDB-GENE-080204-82]";"14556115";"14557005";"-1";"protein_coding";"ENSLOCG00000017529"
"ENSLOCG00000005613";"2";"NULL";"NULL";"14565210";"14566266";"-1";"protein_coding";"ENSLOCG00000005613"
"s100z";"2";"NULL";"S100 calcium binding protein Z [Source:ZFIN;Acc:ZDB-GENE-050522-69]";"14574021";"14579970";"1";"protein_coding";"ENSLOCG00000005654"
"crhbp";"2";"NULL";"corticotropin releasing hormone binding protein [Source:ZFIN;Acc:ZDB-GENE-040801-196]";"14610716";"14622827";"-1";"protein_coding";"ENSLOCG00000005670"
"aggf1";"2";"NULL";"angiogenic factor with G patch and FHA domains 1 [Source:ZFIN;Acc:ZDB-GENE-060929-836]";"14643671";"14663496";"1";"protein_coding";"ENSLOCG00000005688"
"pde8b";"2";"NULL";"phosphodiesterase 8B [Source:ZFIN;Acc:ZDB-GENE-091117-3]";"14665748";"14760214";"1";"protein_coding";"ENSLOCG00000005705"
"wdr41";"2";"NULL";"WD repeat domain 41 [Source:ZFIN;Acc:ZDB-GENE-050706-152]";"14768881";"14788851";"-1";"protein_coding";"ENSLOCG00000005746"
"otpa";"2";"NULL";"orthopedia homeobox a [Source:ZFIN;Acc:ZDB-GENE-070216-1]";"14824570";"14831279";"-1";"protein_coding";"ENSLOCG00000005761"
"tbca";"2";"NULL";"tubulin cofactor a [Source:ZFIN;Acc:ZDB-GENE-040426-962]";"14841599";"14866307";"-1";"protein_coding";"ENSLOCG00000005775"
"ap3b1a";"2";"NULL";"adaptor related protein complex 3 subunit beta 1a [Source:ZFIN;Acc:ZDB-GENE-031112-8]";"14931853";"15052105";"-1";"protein_coding";"ENSLOCG00000005786"
"scamp1";"2";"NULL";"secretory carrier membrane protein 1 [Source:ZFIN;Acc:ZDB-GENE-040426-1803]";"15067818";"15114148";"1";"protein_coding";"ENSLOCG00000005808"
"lhfpl2b";"2";"NULL";"LHFPL tetraspan subfamily member 2b [Source:ZFIN;Acc:ZDB-GENE-050417-10]";"15130241";"15184223";"-1";"protein_coding";"ENSLOCG00000005821"
"ARSB";"2";"NULL";"arylsulfatase B [Source:HGNC Symbol;Acc:HGNC:714]";"15228547";"15271820";"-1";"protein_coding";"ENSLOCG00000005844"
"dmgdh";"2";"NULL";"dimethylglycine dehydrogenase [Source:ZFIN;Acc:ZDB-GENE-080227-8]";"15272860";"15307113";"-1";"protein_coding";"ENSLOCG00000005858"
"bhmt";"2";"NULL";"betaine-homocysteine methyltransferase [Source:ZFIN;Acc:ZDB-GENE-030131-947]";"15310007";"15319077";"1";"protein_coding";"ENSLOCG00000005877"
"JMY";"2";"NULL";"junction mediating and regulatory protein, p53 cofactor [Source:HGNC Symbol;Acc:HGNC:28916]";"15324085";"15387996";"1";"protein_coding";"ENSLOCG00000005899"
"homer1b";"2";"NULL";"homer scaffold protein 1b [Source:ZFIN;Acc:ZDB-GENE-040801-44]";"15399465";"15495882";"-1";"protein_coding";"ENSLOCG00000005916"
"tent2";"2";"NULL";"terminal nucleotidyltransferase 2 [Source:ZFIN;Acc:ZDB-GENE-050522-536]";"15510661";"15532352";"1";"protein_coding";"ENSLOCG00000005954"
"cmya5";"2";"NULL";"cardiomyopathy associated 5 [Source:ZFIN;Acc:ZDB-GENE-070630-1]";"15533282";"15563581";"1";"protein_coding";"ENSLOCG00000005987"
"mtx3";"2";"NULL";"metaxin 3 [Source:ZFIN;Acc:ZDB-GENE-021210-3]";"15582412";"15599088";"-1";"protein_coding";"ENSLOCG00000006008"
"thbs4b";"2";"NULL";"thrombospondin 4b [Source:ZFIN;Acc:ZDB-GENE-020708-4]";"15605493";"15632783";"1";"protein_coding";"ENSLOCG00000006036"
"serinc5";"2";"NULL";"serine incorporator 5 [Source:ZFIN;Acc:ZDB-GENE-040426-2918]";"15633704";"15683929";"-1";"protein_coding";"ENSLOCG00000006068"
"cdk7";"2";"NULL";"cyclin-dependent kinase 7 [Source:ZFIN;Acc:ZDB-GENE-010320-2]";"15690513";"15702396";"-1";"protein_coding";"ENSLOCG00000006117"
"ENSLOCG00000006135";"2";"NULL";"NULL";"15779312";"15780012";"1";"protein_coding";"ENSLOCG00000006135"
"setbp1";"2";"NULL";"SET binding protein 1 [Source:ZFIN;Acc:ZDB-GENE-060526-72]";"15828104";"15926693";"1";"protein_coding";"ENSLOCG00000006153"
"ENSLOCG00000017530";"2";"NULL";"NULL";"16106552";"16107067";"1";"protein_coding";"ENSLOCG00000017530"
"slc14a2";"2";"NULL";"solute carrier family 14 member 2 [Source:ZFIN;Acc:ZDB-GENE-030131-4833]";"16182935";"16200655";"1";"protein_coding";"ENSLOCG00000006284"
"lnpep";"2";"NULL";"leucyl/cystinyl aminopeptidase [Source:ZFIN;Acc:ZDB-GENE-030131-1534]";"16220671";"16259287";"-1";"protein_coding";"ENSLOCG00000006318"
"ERAP2";"2";"NULL";"endoplasmic reticulum aminopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:29499]";"16261581";"16277260";"-1";"protein_coding";"ENSLOCG00000006336"
"erap2";"2";"NULL";"endoplasmic reticulum aminopeptidase 2 [Source:ZFIN;Acc:ZDB-GENE-080402-6]";"16277416";"16298392";"-1";"protein_coding";"ENSLOCG00000006368"
"rgmb";"2";"NULL";"repulsive guidance molecule BMP co-receptor b [Source:ZFIN;Acc:ZDB-GENE-040527-2]";"16319726";"16345459";"-1";"protein_coding";"ENSLOCG00000006395"
"ENSLOCG00000006413";"2";"NULL";"NULL";"16571537";"16662680";"-1";"protein_coding";"ENSLOCG00000006413"
"riok2";"2";"NULL";"RIO kinase 2 (yeast) [Source:ZFIN;Acc:ZDB-GENE-040426-2913]";"16690228";"16704867";"1";"protein_coding";"ENSLOCG00000006432"
"lix1";"2";"NULL";"limb and CNS expressed 1 [Source:ZFIN;Acc:ZDB-GENE-060526-123]";"16712866";"16746418";"1";"protein_coding";"ENSLOCG00000006461"
"epg5";"2";"NULL";"ectopic P-granules autophagy protein 5 homolog (C. elegans) [Source:ZFIN;Acc:ZDB-GENE-070705-307]";"16757957";"16795337";"1";"protein_coding";"ENSLOCG00000006481"
"ENSLOCG00000006504";"2";"NULL";"probable ATP-dependent RNA helicase DDX58 [Source:NCBI gene;Acc:102684584]";"16803361";"16832474";"1";"protein_coding";"ENSLOCG00000006504"
"dnajb5";"2";"NULL";"DnaJ heat shock protein family (Hsp40) member B5 [Source:ZFIN;Acc:ZDB-GENE-070705-308]";"16849327";"16867089";"1";"protein_coding";"ENSLOCG00000006541"
"akr1a1a";"2";"NULL";"aldo-keto reductase family 1, member A1a (aldehyde reductase) [Source:ZFIN;Acc:ZDB-GENE-040808-44]";"16877004";"16889787";"1";"protein_coding";"ENSLOCG00000006557"
"ENSLOCG00000006577";"2";"NULL";"NULL";"16891838";"16895149";"1";"protein_coding";"ENSLOCG00000006577"
"vcp";"2";"NULL";"valosin containing protein [Source:ZFIN;Acc:ZDB-GENE-030131-5408]";"16898218";"16913133";"-1";"protein_coding";"ENSLOCG00000006589"
"fancg";"2";"NULL";"FA complementation group G [Source:ZFIN;Acc:ZDB-GENE-050417-103]";"16914366";"16936102";"-1";"protein_coding";"ENSLOCG00000006614"
"eef2l2";"2";"NULL";"eukaryotic translation elongation factor 2, like 2 [Source:ZFIN;Acc:ZDB-GENE-030131-8112]";"16939447";"16958856";"1";"protein_coding";"ENSLOCG00000006634"
"pias2";"2";"NULL";"protein inhibitor of activated STAT, 2 [Source:ZFIN;Acc:ZDB-GENE-060424-1]";"16956130";"16976822";"-1";"protein_coding";"ENSLOCG00000006647"
"arid3c";"2";"NULL";"AT rich interactive domain 3C (BRIGHT-like) [Source:ZFIN;Acc:ZDB-GENE-060526-12]";"17042191";"17216861";"-1";"protein_coding";"ENSLOCG00000006663"
"npr3";"2";"NULL";"natriuretic peptide receptor 3 [Source:ZFIN;Acc:ZDB-GENE-060531-91]";"17216913";"17246346";"1";"protein_coding";"ENSLOCG00000006676"
"sub1a";"2";"NULL";"SUB1 regulator of transcription a [Source:ZFIN;Acc:ZDB-GENE-050522-151]";"17472928";"17494353";"-1";"protein_coding";"ENSLOCG00000006692"
"zfr";"2";"NULL";"zinc finger RNA binding protein [Source:ZFIN;Acc:ZDB-GENE-030131-378]";"17511823";"17551456";"1";"protein_coding";"ENSLOCG00000006727"
"mtmr12";"2";"NULL";"myotubularin related protein 12 [Source:ZFIN;Acc:ZDB-GENE-050401-1]";"17559198";"17601796";"1";"protein_coding";"ENSLOCG00000006743"
"golph3";"2";"NULL";"golgi phosphoprotein 3 [Source:ZFIN;Acc:ZDB-GENE-041010-209]";"17615058";"17643221";"1";"protein_coding";"ENSLOCG00000006756"
"pdzd2";"2";"NULL";"PDZ domain containing 2 [Source:ZFIN;Acc:ZDB-GENE-060526-297]";"17697773";"17838816";"1";"protein_coding";"ENSLOCG00000006774"
"parp8";"2";"NULL";"poly (ADP-ribose) polymerase family, member 8 [Source:ZFIN;Acc:ZDB-GENE-060929-432]";"17897270";"18001513";"1";"protein_coding";"ENSLOCG00000006783"
"si:dkey-3h3.3";"2";"NULL";"si:dkey-3h3.3 [Source:ZFIN;Acc:ZDB-GENE-060526-299]";"18008352";"18017779";"-1";"protein_coding";"ENSLOCG00000006799"
"isl1";"2";"NULL";"ISL LIM homeobox 1 [Source:ZFIN;Acc:ZDB-GENE-980526-112]";"18179096";"18189287";"1";"protein_coding";"ENSLOCG00000006816"
"itga1";"2";"NULL";"integrin, alpha 1 [Source:ZFIN;Acc:ZDB-GENE-091118-115]";"18579570";"18660031";"1";"protein_coding";"ENSLOCG00000006845"
"itga2.2";"2";"NULL";"integrin, alpha 2 (CD49B, alpha 2 subunit of VLA-2 receptor), tandem duplicate 2 [Source:ZFIN;Acc:ZDB-GENE-091118-70]";"18680242";"18734893";"1";"protein_coding";"ENSLOCG00000006872"
"mocs2";"2";"NULL";"molybdenum cofactor synthesis 2 [Source:ZFIN;Acc:ZDB-GENE-110411-53]";"18744891";"18757618";"-1";"protein_coding";"ENSLOCG00000006920"
"ENSLOCG00000006931";"2";"NULL";"molybdopterin synthase sulfur carrier subunit-like [Source:NCBI gene;Acc:102686597]";"18757124";"18759256";"-1";"protein_coding";"ENSLOCG00000006931"
