"name";"chromosome";"value";"description";"seq_region_start";"seq_region_end";"seq_region_strand";"biotype";"stable_id"
"OR52A5";"11";"OR52A5";"olfactory receptor family 52 subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:19580]";"5128776";"5138356";"-1";"protein_coding";"ENSG00000171944"
"OR52A1";"11";"OR52A1";"olfactory receptor family 52 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:8318]";"5143219";"5154757";"-1";"protein_coding";"ENSG00000182070"
"OR51V1";"11";"OR51V1";"olfactory receptor family 51 subfamily V member 1 [Source:HGNC Symbol;Acc:HGNC:19597]";"5199735";"5200700";"-1";"protein_coding";"ENSG00000176742"
"HBB";"11";"HBB";"hemoglobin subunit beta [Source:HGNC Symbol;Acc:HGNC:4827]";"5225464";"5229395";"-1";"protein_coding";"ENSG00000244734"
"HBD";"11";"HBD";"hemoglobin subunit delta [Source:HGNC Symbol;Acc:HGNC:4829]";"5232678";"5243657";"-1";"protein_coding";"ENSG00000223609"
"HBG1";"11";"HBG1";"hemoglobin subunit gamma 1 [Source:HGNC Symbol;Acc:HGNC:4831]";"5248079";"5249859";"-1";"protein_coding";"ENSG00000213934"
"AC104389.6";"11";"CTD-2643I7.4";"novel protein";"5248270";"5254783";"-1";"protein_coding";"ENSG00000284931"
"HBG2";"11";"HBG2";"hemoglobin subunit gamma 2 [Source:HGNC Symbol;Acc:HGNC:4832]";"5253188";"5505605";"-1";"protein_coding";"ENSG00000196565"
"AC104389.5";"11";"CTD-2643I7.5";"novel transcript";"5254392";"5678434";"-1";"protein_coding";"ENSG00000239920"
"HBE1";"11";"HBE1";"hemoglobin subunit epsilon 1 [Source:HGNC Symbol;Acc:HGNC:4830]";"5268345";"5505652";"-1";"protein_coding";"ENSG00000213931"
"OR51B4";"11";"OR51B4";"olfactory receptor family 51 subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:14708]";"5301014";"5301946";"-1";"protein_coding";"ENSG00000183251"
"OR51B5";"11";"OR51B5";"olfactory receptor family 51 subfamily B member 5 [Source:HGNC Symbol;Acc:HGNC:19599]";"5303444";"5505652";"-1";"protein_coding";"ENSG00000167355"
"OR51B2";"11";"OR51B2";"olfactory receptor family 51 subfamily B member 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:14703]";"5323359";"5324297";"-1";"protein_coding";"ENSG00000279012"
"OR51B6";"11";"OR51B6";"olfactory receptor family 51 subfamily B member 6 [Source:HGNC Symbol;Acc:HGNC:19600]";"5351508";"5352446";"1";"protein_coding";"ENSG00000176239"
"OR51M1";"11";"OR51M1";"olfactory receptor family 51 subfamily M member 1 [Source:HGNC Symbol;Acc:HGNC:14847]";"5383812";"5393263";"1";"protein_coding";"ENSG00000184698"
"OR51Q1";"11";"OR51Q1";"olfactory receptor family 51 subfamily Q member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:14851]";"5422111";"5423206";"1";"protein_coding";"ENSG00000167360"
"OR51I1";"11";"OR51I1";"olfactory receptor family 51 subfamily I member 1 [Source:HGNC Symbol;Acc:HGNC:15200]";"5440570";"5441514";"-1";"protein_coding";"ENSG00000167359"
"OR51I2";"11";"OR51I2";"olfactory receptor family 51 subfamily I member 2 [Source:HGNC Symbol;Acc:HGNC:15201]";"5449323";"5456518";"1";"protein_coding";"ENSG00000187918"
"OR52D1";"11";"OR52D1";"olfactory receptor family 52 subfamily D member 1 [Source:HGNC Symbol;Acc:HGNC:15212]";"5488685";"5489749";"1";"protein_coding";"ENSG00000181609"
"UBQLN3";"11";"UBQLN3";"ubiquilin 3 [Source:HGNC Symbol;Acc:HGNC:12510]";"5507300";"5509958";"-1";"protein_coding";"ENSG00000175520"
"UBQLNL";"11";"UBQLNL";"ubiquilin like [Source:HGNC Symbol;Acc:HGNC:28294]";"5514393";"5516699";"-1";"protein_coding";"ENSG00000175518"
"OR52H1";"11";"OR52H1";"olfactory receptor family 52 subfamily H member 1 [Source:HGNC Symbol;Acc:HGNC:15218]";"5544489";"5548533";"-1";"protein_coding";"ENSG00000181616"
"OR52B6";"11";"OR52B6";"olfactory receptor family 52 subfamily B member 6 [Source:HGNC Symbol;Acc:HGNC:15211]";"5580877";"5581884";"1";"protein_coding";"ENSG00000187747"
"TRIM6";"11";"TRIM6";"tripartite motif containing 6 [Source:HGNC Symbol;Acc:HGNC:16277]";"5596109";"5612958";"1";"protein_coding";"ENSG00000121236"
"TRIM6-TRIM34";"11";"TRIM6-TRIM34";"TRIM6-TRIM34 readthrough [Source:HGNC Symbol;Acc:HGNC:33440]";"5596725";"5644398";"1";"protein_coding";"ENSG00000258588"
"TRIM34";"11";"TRIM34";"tripartite motif containing 34 [Source:HGNC Symbol;Acc:HGNC:10063]";"5619764";"5644398";"1";"protein_coding";"ENSG00000258659"
"TRIM5";"11";"TRIM5";"tripartite motif containing 5 [Source:HGNC Symbol;Acc:HGNC:16276]";"5663195";"5938619";"-1";"protein_coding";"ENSG00000132256"
"TRIM22";"11";"TRIM22";"tripartite motif containing 22 [Source:HGNC Symbol;Acc:HGNC:16379]";"5689697";"5737089";"1";"protein_coding";"ENSG00000132274"
"OR56B1";"11";"OR56B1";"olfactory receptor family 56 subfamily B member 1 [Source:HGNC Symbol;Acc:HGNC:15245]";"5736448";"5738523";"1";"protein_coding";"ENSG00000181023"
"OR52N4";"11";"OR52N4";"olfactory receptor family 52 subfamily N member 4 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15230]";"5754243";"5755905";"1";"protein_coding";"ENSG00000181074"
"OR52N5";"11";"OR52N5";"olfactory receptor family 52 subfamily N member 5 [Source:HGNC Symbol;Acc:HGNC:15231]";"5776165";"5783355";"-1";"protein_coding";"ENSG00000181009"
"OR52N1";"11";"OR52N1";"olfactory receptor family 52 subfamily N member 1 [Source:HGNC Symbol;Acc:HGNC:14853]";"5786471";"5791265";"-1";"protein_coding";"ENSG00000181001"
"OR52N2";"11";"OR52N2";"olfactory receptor family 52 subfamily N member 2 [Source:HGNC Symbol;Acc:HGNC:15228]";"5820314";"5821348";"1";"protein_coding";"ENSG00000180988"
"OR52E6";"11";"OR52E6";"olfactory receptor family 52 subfamily E member 6 [Source:HGNC Symbol;Acc:HGNC:15215]";"5840928";"5841952";"-1";"protein_coding";"ENSG00000205409"
"OR52E8";"11";"OR52E8";"olfactory receptor family 52 subfamily E member 8 [Source:HGNC Symbol;Acc:HGNC:15217]";"5856674";"5857734";"-1";"protein_coding";"ENSG00000183269"
"OR52E4";"11";"OR52E4";"olfactory receptor family 52 subfamily E member 4 [Source:HGNC Symbol;Acc:HGNC:15213]";"5880629";"5887079";"1";"protein_coding";"ENSG00000180974"
"OR52E5";"11";"OR52E5";"olfactory receptor family 52 subfamily E member 5 [Source:HGNC Symbol;Acc:HGNC:15214]";"5893208";"5902730";"1";"protein_coding";"ENSG00000277932"
"OR56A3";"11";"OR56A3";"olfactory receptor family 56 subfamily A member 3 [Source:HGNC Symbol;Acc:HGNC:14786]";"5938751";"5951347";"1";"protein_coding";"ENSG00000184478"
"OR56A5";"11";"OR56A5";"olfactory receptor family 56 subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:14792]";"5967177";"5968494";"-1";"protein_coding";"ENSG00000188691"
"OR52L1";"11";"OR52L1";"olfactory receptor family 52 subfamily L member 1 [Source:HGNC Symbol;Acc:HGNC:14785]";"5985892";"5986985";"-1";"protein_coding";"ENSG00000183313"
"OR56A4";"11";"OR56A4";"olfactory receptor family 56 subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:14791]";"5999445";"6006946";"-1";"protein_coding";"ENSG00000183389"
"OR56A1";"11";"OR56A1";"olfactory receptor family 56 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:14781]";"6019336";"6034338";"-1";"protein_coding";"ENSG00000180934"
"OR56B4";"11";"OR56B4";"olfactory receptor family 56 subfamily B member 4 [Source:HGNC Symbol;Acc:HGNC:15248]";"6107684";"6108835";"1";"protein_coding";"ENSG00000180919"
"OR52B2";"11";"OR52B2";"olfactory receptor family 52 subfamily B member 2 [Source:HGNC Symbol;Acc:HGNC:15207]";"6169330";"6170408";"-1";"protein_coding";"ENSG00000255307"
"OR52W1";"11";"OR52W1";"olfactory receptor family 52 subfamily W member 1 [Source:HGNC Symbol;Acc:HGNC:15239]";"6199146";"6200259";"1";"protein_coding";"ENSG00000175485"
"C11orf42";"11";"C11orf42";"chromosome 11 open reading frame 42 [Source:HGNC Symbol;Acc:HGNC:28541]";"6205557";"6211135";"1";"protein_coding";"ENSG00000180878"
"FAM160A2";"11";"FAM160A2";"family with sequence similarity 160 member A2 [Source:HGNC Symbol;Acc:HGNC:25378]";"6211335";"6234711";"-1";"protein_coding";"ENSG00000051009"
"CNGA4";"11";"CNGA4";"cyclic nucleotide gated channel subunit alpha 4 [Source:HGNC Symbol;Acc:HGNC:2152]";"6234765";"6244479";"1";"protein_coding";"ENSG00000132259"
"CCKBR";"11";"CCKBR";"cholecystokinin B receptor [Source:HGNC Symbol;Acc:HGNC:1571]";"6259806";"6272127";"1";"protein_coding";"ENSG00000110148"
"CAVIN3";"11";"PRKCDBP";"caveolae associated protein 3 [Source:HGNC Symbol;Acc:HGNC:9400]";"6318946";"6320532";"-1";"protein_coding";"ENSG00000170955"
"SMPD1";"11";"SMPD1";"sphingomyelin phosphodiesterase 1 [Source:HGNC Symbol;Acc:HGNC:11120]";"6390440";"6394998";"1";"protein_coding";"ENSG00000166311"
"APBB1";"11";"APBB1";"amyloid beta precursor protein binding family B member 1 [Source:HGNC Symbol;Acc:HGNC:581]";"6395124";"6419414";"-1";"protein_coding";"ENSG00000166313"
"HPX";"11";"HPX";"hemopexin [Source:HGNC Symbol;Acc:HGNC:5171]";"6431049";"6442617";"-1";"protein_coding";"ENSG00000110169"
"TRIM3";"11";"TRIM3";"tripartite motif containing 3 [Source:HGNC Symbol;Acc:HGNC:10064]";"6448613";"6474459";"-1";"protein_coding";"ENSG00000110171"
"ARFIP2";"11";"ARFIP2";"ADP ribosylation factor interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:17160]";"6474683";"6481479";"-1";"protein_coding";"ENSG00000132254"
"AC084337.2";"11";"CTD-2010I16.2";"novel transcript";"6481485";"6508978";"1";"protein_coding";"ENSG00000283977"
"TIMM10B";"11";"TIMM10B";"translocase of inner mitochondrial membrane 10B [Source:HGNC Symbol;Acc:HGNC:4022]";"6481501";"6484681";"1";"protein_coding";"ENSG00000132286"
"DNHD1";"11";"DNHD1";"dynein heavy chain domain 1 [Source:HGNC Symbol;Acc:HGNC:26532]";"6497260";"6593758";"1";"protein_coding";"ENSG00000179532"
"RRP8";"11";"RRP8";"ribosomal RNA processing 8 [Source:HGNC Symbol;Acc:HGNC:29030]";"6595072";"6603616";"-1";"protein_coding";"ENSG00000132275"
"ILK";"11";"ILK";"integrin linked kinase [Source:HGNC Symbol;Acc:HGNC:6040]";"6603708";"6610874";"1";"protein_coding";"ENSG00000166333"
"TAF10";"11";"TAF10";"TATA-box binding protein associated factor 10 [Source:HGNC Symbol;Acc:HGNC:11543]";"6606294";"6612539";"-1";"protein_coding";"ENSG00000166337"
"TPP1";"11";"TPP1";"tripeptidyl peptidase 1 [Source:HGNC Symbol;Acc:HGNC:2073]";"6612768";"6619448";"-1";"protein_coding";"ENSG00000166340"
"DCHS1";"11";"DCHS1";"dachsous cadherin-related 1 [Source:HGNC Symbol;Acc:HGNC:13681]";"6621330";"6655809";"-1";"protein_coding";"ENSG00000166341"
"MRPL17";"11";"MRPL17";"mitochondrial ribosomal protein L17 [Source:HGNC Symbol;Acc:HGNC:14053]";"6680385";"6683340";"-1";"protein_coding";"ENSG00000158042"
"OR2AG2";"11";"OR2AG2";"olfactory receptor family 2 subfamily AG member 2 [Source:HGNC Symbol;Acc:HGNC:15143]";"6765626";"6771976";"-1";"protein_coding";"ENSG00000188124"
"OR2AG1";"11";"OR2AG1";"olfactory receptor family 2 subfamily AG member 1 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15142]";"6783020";"6791558";"1";"protein_coding";"ENSG00000279486"
"OR6A2";"11";"OR6A2";"olfactory receptor family 6 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:15301]";"6791736";"6799689";"-1";"protein_coding";"ENSG00000184933"
"OR10A5";"11";"OR10A5";"olfactory receptor family 10 subfamily A member 5 [Source:HGNC Symbol;Acc:HGNC:15131]";"6845652";"6846705";"1";"protein_coding";"ENSG00000166363"
"OR10A2";"11";"OR10A2";"olfactory receptor family 10 subfamily A member 2 [Source:HGNC Symbol;Acc:HGNC:8161]";"6863057";"6874717";"1";"protein_coding";"ENSG00000170790"
"OR10A4";"11";"OR10A4";"olfactory receptor family 10 subfamily A member 4 [Source:HGNC Symbol;Acc:HGNC:15130]";"6876625";"6877619";"1";"protein_coding";"ENSG00000170782"
"OR2D2";"11";"OR2D2";"olfactory receptor family 2 subfamily D member 2 [Source:HGNC Symbol;Acc:HGNC:8244]";"6891490";"6892599";"-1";"protein_coding";"ENSG00000166368"
"OR2D3";"11";"OR2D3";"olfactory receptor family 2 subfamily D member 3 [Source:HGNC Symbol;Acc:HGNC:15146]";"6920974";"6922043";"1";"protein_coding";"ENSG00000178358"
"ZNF215";"11";"ZNF215";"zinc finger protein 215 [Source:HGNC Symbol;Acc:HGNC:13007]";"6926404";"7001004";"1";"protein_coding";"ENSG00000149054"
"ZNF214";"11";"ZNF214";"zinc finger protein 214 [Source:HGNC Symbol;Acc:HGNC:13006]";"6997085";"7020346";"-1";"protein_coding";"ENSG00000149050"
"NLRP14";"11";"NLRP14";"NLR family pyrin domain containing 14 [Source:HGNC Symbol;Acc:HGNC:22939]";"7020446";"7071308";"1";"protein_coding";"ENSG00000158077"
"RBMXL2";"11";"RBMXL2";"RBMX like 2 [Source:HGNC Symbol;Acc:HGNC:17886]";"7088998";"7091148";"1";"protein_coding";"ENSG00000170748"
"SYT9";"11";"SYT9";"synaptotagmin 9 [Source:HGNC Symbol;Acc:HGNC:19265]";"7238778";"7469043";"1";"protein_coding";"ENSG00000170743"
"OLFML1";"11";"OLFML1";"olfactomedin like 1 [Source:HGNC Symbol;Acc:HGNC:24473]";"7485388";"7511377";"1";"protein_coding";"ENSG00000183801"
"PPFIBP2";"11";"PPFIBP2";"PPFIA binding protein 2 [Source:HGNC Symbol;Acc:HGNC:9250]";"7513298";"7657127";"1";"protein_coding";"ENSG00000166387"
"CYB5R2";"11";"CYB5R2";"cytochrome b5 reductase 2 [Source:HGNC Symbol;Acc:HGNC:24376]";"7665100";"7677222";"-1";"protein_coding";"ENSG00000166394"
"OVCH2";"11";"OVCH2";"ovochymase 2 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:29970]";"7689438";"7706421";"-1";"protein_coding";"ENSG00000183378"
"OR5P2";"11";"OR5P2";"olfactory receptor family 5 subfamily P member 2 [Source:HGNC Symbol;Acc:HGNC:14783]";"7795905";"7796973";"-1";"protein_coding";"ENSG00000183303"
"OR5P3";"11";"OR5P3";"olfactory receptor family 5 subfamily P member 3 [Source:HGNC Symbol;Acc:HGNC:14784]";"7824818";"7830840";"-1";"protein_coding";"ENSG00000182334"
"OR10A6";"11";"OR10A6";"olfactory receptor family 10 subfamily A member 6 (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:15132]";"7924592";"7931268";"-1";"protein_coding";"ENSG00000279000"
"OR10A3";"11";"OR10A3";"olfactory receptor family 10 subfamily A member 3 [Source:HGNC Symbol;Acc:HGNC:8162]";"7937171";"7941708";"-1";"protein_coding";"ENSG00000170683"
"NLRP10";"11";"NLRP10";"NLR family pyrin domain containing 10 [Source:HGNC Symbol;Acc:HGNC:21464]";"7957537";"7965426";"-1";"protein_coding";"ENSG00000182261"
"EIF3F";"11";"EIF3F";"eukaryotic translation initiation factor 3 subunit F [Source:HGNC Symbol;Acc:HGNC:3275]";"7970251";"8001862";"1";"protein_coding";"ENSG00000175390"
"TUB";"11";"TUB";"TUB bipartite transcription factor [Source:HGNC Symbol;Acc:HGNC:12406]";"8019244";"8106112";"1";"protein_coding";"ENSG00000166402"
"RIC3";"11";"RIC3";"RIC3 acetylcholine receptor chaperone [Source:HGNC Symbol;Acc:HGNC:30338]";"8106056";"8169055";"-1";"protein_coding";"ENSG00000166405"
"LMO1";"11";"LMO1";"LIM domain only 1 [Source:HGNC Symbol;Acc:HGNC:6641]";"8224309";"8268716";"-1";"protein_coding";"ENSG00000166407"
"STK33";"11";"STK33";"serine/threonine kinase 33 [Source:HGNC Symbol;Acc:HGNC:14568]";"8391868";"8594289";"-1";"protein_coding";"ENSG00000130413"
"TRIM66";"11";"TRIM66";"tripartite motif containing 66 [Source:HGNC Symbol;Acc:HGNC:29005]";"8612037";"8682694";"-1";"protein_coding";"ENSG00000166436"
"RPL27A";"11";"RPL27A";"ribosomal protein L27a [Source:HGNC Symbol;Acc:HGNC:10329]";"8682788";"8714759";"1";"protein_coding";"ENSG00000166441"
"ST5";"11";"ST5";"suppression of tumorigenicity 5 [Source:HGNC Symbol;Acc:HGNC:11350]";"8693351";"8910951";"-1";"protein_coding";"ENSG00000166444"
"AKIP1";"11";"AKIP1";"A-kinase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:1170]";"8911139";"8920084";"1";"protein_coding";"ENSG00000166452"
"C11orf16";"11";"C11orf16";"chromosome 11 open reading frame 16 [Source:HGNC Symbol;Acc:HGNC:1169]";"8920076";"8933006";"-1";"protein_coding";"ENSG00000176029"
"ASCL3";"11";"ASCL3";"achaete-scute family bHLH transcription factor 3 [Source:HGNC Symbol;Acc:HGNC:740]";"8937579";"8938211";"-1";"protein_coding";"ENSG00000176009"
"TMEM9B";"11";"TMEM9B";"TMEM9 domain family member B [Source:HGNC Symbol;Acc:HGNC:1168]";"8947202";"8965011";"-1";"protein_coding";"ENSG00000175348"
"NRIP3";"11";"NRIP3";"nuclear receptor interacting protein 3 [Source:HGNC Symbol;Acc:HGNC:1167]";"8980576";"9004049";"-1";"protein_coding";"ENSG00000175352"
"SCUBE2";"11";"SCUBE2";"signal peptide, CUB domain and EGF like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:30425]";"9019498";"9138114";"-1";"protein_coding";"ENSG00000175356"
"DENND5A";"11";"DENND5A";"DENN domain containing 5A [Source:HGNC Symbol;Acc:HGNC:19344]";"9138825";"9265350";"-1";"protein_coding";"ENSG00000184014"
"TMEM41B";"11";"TMEM41B";"transmembrane protein 41B [Source:HGNC Symbol;Acc:HGNC:28948]";"9280654";"9314636";"-1";"protein_coding";"ENSG00000166471"
"IPO7";"11";"IPO7";"importin 7 [Source:HGNC Symbol;Acc:HGNC:9852]";"9384652";"9448127";"1";"protein_coding";"ENSG00000205339"
"ZNF143";"11";"ZNF143";"zinc finger protein 143 [Source:HGNC Symbol;Acc:HGNC:12928]";"9460319";"9528524";"1";"protein_coding";"ENSG00000166478"
"WEE1";"11";"WEE1";"WEE1 G2 checkpoint kinase [Source:HGNC Symbol;Acc:HGNC:12761]";"9573670";"9593457";"1";"protein_coding";"ENSG00000166483"
"SWAP70";"11";"SWAP70";"switching B cell complex subunit SWAP70 [Source:HGNC Symbol;Acc:HGNC:17070]";"9664077";"9752993";"1";"protein_coding";"ENSG00000133789"
"SBF2";"11";"SBF2";"SET binding factor 2 [Source:HGNC Symbol;Acc:HGNC:2135]";"9778667";"10294207";"-1";"protein_coding";"ENSG00000133812"
"ADM";"11";"ADM";"adrenomedullin [Source:HGNC Symbol;Acc:HGNC:259]";"10305073";"10307397";"1";"protein_coding";"ENSG00000148926"
"AMPD3";"11";"AMPD3";"adenosine monophosphate deaminase 3 [Source:HGNC Symbol;Acc:HGNC:470]";"10308313";"10507579";"1";"protein_coding";"ENSG00000133805"
"MTRNR2L8";"11";"MTRNR2L8";"MT-RNR2 like 8 [Source:HGNC Symbol;Acc:HGNC:37165]";"10507894";"10509186";"-1";"protein_coding";"ENSG00000255823"
"RNF141";"11";"RNF141";"ring finger protein 141 [Source:HGNC Symbol;Acc:HGNC:21159]";"10511673";"10541230";"-1";"protein_coding";"ENSG00000110315"
"LYVE1";"11";"LYVE1";"lymphatic vessel endothelial hyaluronan receptor 1 [Source:HGNC Symbol;Acc:HGNC:14687]";"10556966";"10611689";"-1";"protein_coding";"ENSG00000133800"
"MRVI1";"11";"MRVI1";"murine retrovirus integration site 1 homolog [Source:HGNC Symbol;Acc:HGNC:7237]";"10573091";"10693988";"-1";"protein_coding";"ENSG00000072952"
"CTR9";"11";"CTR9";"CTR9 homolog, Paf1/RNA polymerase II complex component [Source:HGNC Symbol;Acc:HGNC:16850]";"10751246";"10801625";"1";"protein_coding";"ENSG00000198730"
"EIF4G2";"11";"EIF4G2";"eukaryotic translation initiation factor 4 gamma 2 [Source:HGNC Symbol;Acc:HGNC:3297]";"10797050";"10808940";"-1";"protein_coding";"ENSG00000110321"
"ZBED5";"11";"ZBED5";"zinc finger BED-type containing 5 [Source:HGNC Symbol;Acc:HGNC:30803]";"10812074";"10858796";"-1";"protein_coding";"ENSG00000236287"
"GALNT18";"11";"GALNT18";"polypeptide N-acetylgalactosaminyltransferase 18 [Source:HGNC Symbol;Acc:HGNC:30488]";"11270877";"11622005";"-1";"protein_coding";"ENSG00000110328"
"CSNK2A3";"11";"CSNK2A3";"casein kinase 2 alpha 3 [Source:HGNC Symbol;Acc:HGNC:2458]";"11351942";"11353250";"-1";"protein_coding";"ENSG00000254598"
"USP47";"11";"USP47";"ubiquitin specific peptidase 47 [Source:HGNC Symbol;Acc:HGNC:20076]";"11841423";"11961887";"1";"protein_coding";"ENSG00000170242"
"DKK3";"11";"DKK3";"dickkopf WNT signaling pathway inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:2893]";"11956207";"12009769";"-1";"protein_coding";"ENSG00000050165"
"MICAL2";"11";"MICAL2";"microtubule associated monooxygenase, calponin and LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24693]";"12094008";"12359144";"1";"protein_coding";"ENSG00000133816"
"PARVA";"11";"PARVA";"parvin alpha [Source:HGNC Symbol;Acc:HGNC:14652]";"12377563";"12535356";"1";"protein_coding";"ENSG00000197702"
"TEAD1";"11";"TEAD1";"TEA domain transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:11714]";"12674421";"12944737";"1";"protein_coding";"ENSG00000187079"
"RASSF10";"11";"RASSF10";"Ras association domain family member 10 [Source:HGNC Symbol;Acc:HGNC:33984]";"13009316";"13012119";"1";"protein_coding";"ENSG00000189431"
"ARNTL";"11";"ARNTL";"aryl hydrocarbon receptor nuclear translocator like [Source:HGNC Symbol;Acc:HGNC:701]";"13276652";"13387266";"1";"protein_coding";"ENSG00000133794"
"BTBD10";"11";"BTBD10";"BTB domain containing 10 [Source:HGNC Symbol;Acc:HGNC:21445]";"13388001";"13463297";"-1";"protein_coding";"ENSG00000148925"
"PTH";"11";"PTH";"parathyroid hormone [Source:HGNC Symbol;Acc:HGNC:9606]";"13492054";"13496181";"-1";"protein_coding";"ENSG00000152266"
"FAR1";"11";"FAR1";"fatty acyl-CoA reductase 1 [Source:HGNC Symbol;Acc:HGNC:26222]";"13668668";"13732346";"1";"protein_coding";"ENSG00000197601"
"SPON1";"11";"SPON1";"spondin 1 [Source:HGNC Symbol;Acc:HGNC:11252]";"13962723";"14268133";"1";"protein_coding";"ENSG00000262655"
"RRAS2";"11";"RRAS2";"RAS related 2 [Source:HGNC Symbol;Acc:HGNC:17271]";"14277922";"14364506";"-1";"protein_coding";"ENSG00000133818"
"COPB1";"11";"COPB1";"coatomer protein complex subunit beta 1 [Source:HGNC Symbol;Acc:HGNC:2231]";"14443440";"14500027";"-1";"protein_coding";"ENSG00000129083"
"AC018523.2";"11";"RP11-140L24.4";"novel protein";"14493783";"14520344";"-1";"protein_coding";"ENSG00000256206"
"PSMA1";"11";"PSMA1";"proteasome subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:9530]";"14504874";"14643635";"-1";"protein_coding";"ENSG00000129084"
"PDE3B";"11";"PDE3B";"phosphodiesterase 3B [Source:HGNC Symbol;Acc:HGNC:8779]";"14643804";"14872044";"1";"protein_coding";"ENSG00000152270"
"CYP2R1";"11";"CYP2R1";"cytochrome P450 family 2 subfamily R member 1 [Source:HGNC Symbol;Acc:HGNC:20580]";"14877440";"14892252";"-1";"protein_coding";"ENSG00000186104"
